bpt lgm_tot_p50 sfr_tot_p50 color_gr type
0             -0.6230353080  1.2121008539  0.0480489018 unmatched    
1              0.4938915762 -1.1679615912  0.6222770025 unmatched    
0              0.0859778353  0.2493871675 -0.1956280343 unmatched    
0             -0.3022284630 -1.3163129526  1.8276467794 unmatched    
0              1.9296848804 -0.6771503035  0.7717962332 unmatched    
0             -0.3598954717  1.2836963169 -0.4851462407 unmatched    
0              0.4044501064 -1.2710988991  0.6332884429 unmatched    
0              0.9546515822 -0.6462774512  0.7227798539 unmatched    
0             -1.7319579387  1.1452328363 -1.6007507153 unmatched    
0             -0.7342459221 -1.4684204642  0.7297387190 unmatched    
0              0.6466697344 -0.6891467795  0.7760719790 unmatched    
0             -1.3875931201  1.2504118018 -1.6085312540 unmatched    
0              2.6642570607 -0.3926377292  0.7566662809 unmatched    
0             -0.2119077380  1.8546643107 -0.4837564965 unmatched    
0             -0.7818166564  1.3027091183 -1.3828296954 unmatched    
0             -0.4171380125  1.6706867691 -1.5922600884 unmatched    
0              0.0872209202 -0.2907760589  0.8225827611 unmatched    
0             -0.1808609363 -0.5121423409  0.6241333762 unmatched    
0              0.7837425769  0.9142354840  0.4792652237 unmatched    
0              0.4745479634 -0.2292047742  0.2528637209 unmatched    
0             -1.1115070101  1.3294275104 -1.4227062242 unmatched    
0             -1.8835233312  0.8920457903 -2.1209715306 unmatched    
0              0.8368617143 -0.3864337062  0.7355918752 unmatched    
0             -1.0003570343  1.5676329737 -1.4601278763 unmatched    
0              1.8117737358 -0.5668806451  0.8412580828 unmatched    
0             -1.3276218566  1.1128387813 -1.3125258840 unmatched    
0             -0.1533614742  1.1877261670 -0.8486759337 unmatched    
0             -1.6000696696  1.6043849790 -2.0387230200 unmatched    
0             -1.4578122538  1.0436220860 -1.3090312353 unmatched    
0             -2.0422470732  0.9229507345 -1.6525161507 unmatched    
0             -0.0992114860  1.2271550350 -1.4050605305 unmatched    
0              0.7748287490 -0.5738332206  0.5285859265 unmatched    
1             -0.3626545137 -1.3887316831  0.7097345179 unmatched    
0              0.5266968882  1.7608157610 -1.3329967146 unmatched    
0              0.0288262520 -0.7789501364  0.4083781255 unmatched    
0             -0.9880777817  1.3530630797 -1.2439516448 unmatched    
0              0.8962265949 -0.3890140514  0.4601029844 unmatched    
0             -1.5112952208  0.5099321625 -1.0025216308 unmatched    
0             -1.3023053728  1.0671801353 -1.0822899046 unmatched    
0              1.2793695965 -0.7376885832  0.8612267795 unmatched    
0              0.9408260533  0.3862296130  0.4326834328 unmatched    
1             -0.9543932145 -1.0233753051  0.3175578350 unmatched    
0             -0.5385358583  2.1631763393 -1.1115252533 unmatched    
0              0.4138187213  0.9656686310  0.2798724357 unmatched    
0             -1.8867068411  0.9526374670 -1.0538711573 unmatched    
0              1.8854492517 -0.7264214073  0.8714114742 unmatched    
0             -0.5430230914 -1.4054992094  0.6082730473 unmatched    
0             -0.9804676769  1.6521852426 -1.4993805418 unmatched    
0             -2.0616816434  1.2380946634 -1.8404562291 unmatched    
0             -1.2108022012  1.2391522760 -2.0092391403 unmatched    
0             -0.0450008595 -0.3994016047  0.4924677936 unmatched    
0             -0.9788304432  1.2677566482 -1.4544370260 unmatched    
0              2.1010789919 -0.4389637103  0.5263643646 unmatched    
0             -0.9130682235  1.1630625651 -0.9642478728 unmatched    
0             -0.6585390237 -1.0190237298  0.4780174972 unmatched    
0              2.2697746999 -0.5610360446  1.4970956147 unmatched    
0              0.9036244657  0.8339957410  0.7423275697 unmatched    
0              0.9728127485 -0.9768594765  0.8929068608 unmatched    
0             -0.2454407095  0.0563140302  0.2053689594 unmatched    
1              0.8109388476 -1.0853058849  0.6644461020 unmatched    
0              1.3916110614 -0.7416079335  0.5324812679 unmatched    
1             -0.8150767555 -1.3572736057  0.3094729727 unmatched    
0              0.8610867090 -1.1007588860  0.6394256344 unmatched    
1              1.7561077905 -0.5289085922  0.5028705868 unmatched    
0             -1.1545905113  0.9685225019 -0.8970380174 unmatched    
0             -0.6163954158 -0.7914884873  0.4669604083 unmatched    
0              1.8269636261  0.7513922165  0.8628701267 unmatched    
0              1.6815227004 -0.8596410675  0.8385901797 unmatched    
0             -1.5202696870  1.0565736645 -1.2157662123 unmatched    
0              2.0252811361 -0.6212249743  0.6880058166 unmatched    
0              0.9266366947  1.1269610649  0.9014177760 unmatched    
0             -0.1367769034  0.9386245784 -0.0871975545 unmatched    
0              1.2968637417 -0.6410512258  0.7745706495 unmatched    
0              0.8789446838 -0.5995588976  0.8710615022 unmatched    
0             -1.4108782214  1.1445392362 -1.1584620884 unmatched    
0             -0.3350944133  1.3547703048 -0.9195883922 unmatched    
1              2.6938485436 -0.7186056567  0.9037813555 unmatched    
0             -0.6219741380  0.4759627174 -0.0484064464 unmatched    
0             -1.0881915896  1.0879593219 -0.4752455813 unmatched    
0              1.3808477659 -0.6864055293  0.9098627544 unmatched    
0              2.5877315455 -0.4047933251  0.8114698796 unmatched    
0             -0.0877205311 -0.7591468348  0.4460939571 unmatched    
0              0.3209511884  1.7062183443 -0.5224309473 unmatched    
0              1.3152371419  0.8906011515  0.6424029331 unmatched    
0              0.3881687269 -1.2229026204  0.5874522446 unmatched    
0              1.4607083868 -0.7345176579  0.8105467649 unmatched    
0             -0.0815051069 -0.0908564261  0.6726983422 unmatched    
0              0.4383772266  1.6124029446 -0.7405396334 unmatched    
0              0.5226038040  1.5956722658 -0.8517648177 unmatched    
0              0.0469267800 -0.5178224663 -0.1733059022 unmatched    
0             -1.8440478079  1.7011412939 -2.6302468423 unmatched    
0              0.0841890059 -0.6771337285  0.7406842226 unmatched    
1             -0.4697114053 -0.1860019059 -0.9390752434 unmatched    
0             -1.9835158626  1.2923155725 -1.8834470022 unmatched    
0              2.2486119385 -0.5387554179  0.7422565609 unmatched    
0             -0.8151980321  0.8885437731 -0.8663571318 unmatched    
1             -0.0509130923 -0.8490534667  0.4778095427 unmatched    
0             -0.0385125631 -1.1853003175  0.6217089319 unmatched    
0              1.4844179561 -0.5136965660  0.5461453952 unmatched    
0              1.3071722501 -0.6481160013  0.5379590918 unmatched    
0              1.2219451410 -0.8243477898  0.5943756053 unmatched    
1              0.3758591551  0.7339465432 -0.1235287140 unmatched    
0              0.8574787310  0.6174165833 -0.2429858503 unmatched    
0              0.4709096663 -0.8438846163  0.3998874985 unmatched    
0             -2.2618395253  1.2864133421 -2.2539254162 unmatched    
0             -0.6970140153  0.8057991610 -0.0274689864 unmatched    
0             -0.3892747207  1.1883390596 -0.8395563714 unmatched    
0             -2.4882416569  1.3526113472 -2.5210859860 unmatched    
0             -0.1035471234  1.3390504461 -0.8313041313 unmatched    
0             -1.6678329527  1.2881886522 -1.4446124475 unmatched    
1              0.5062011480  0.9536840126 -0.0867106369 unmatched    
0             -2.0088869209  1.3976327481 -1.8547949403 unmatched    
0              1.1930509983 -0.5871021466 -0.0229447097 unmatched    
0             -0.3240279264 -0.6571022020  0.5679451053 unmatched    
0              1.1670371742 -0.5593071445  0.6898266858 unmatched    
0             -1.9691445891 -1.2909328006 -1.6174225736 unmatched    
0             -1.8950142861  1.1507081967 -1.3890936884 unmatched    
0              0.4069665952 -0.9496649994  0.7889347210 unmatched    
0              0.7573346039 -0.8729775686  0.5616506799 unmatched    
0              1.6023594198  2.2230847689 -0.6127338878 unmatched    
0              1.1392648398 -0.7287584825  0.6182954361 unmatched    
0             -0.4818390622  1.2226308247 -0.5546943153 unmatched    
0             -0.4791709777  1.2105945688 -1.0250314292 unmatched    
0             -0.2284013515  2.0851705584 -1.3566781586 unmatched    
0              0.1843634522  1.7957788137 -1.4018042686 unmatched    
0              0.2010389805 -0.6197000741  0.4952624981 unmatched    
0             -0.2156673117 -1.3351268540  1.2210995179 unmatched    
0              2.9752101844 -0.5736368706  1.2978549885 unmatched    
0             -0.3921550392 -1.3442354547  0.6906179271 unmatched    
0              1.3481940496 -0.7780652863  0.7957972169 unmatched    
0              0.2097102552 -0.8556490422  0.6556663677 unmatched    
1              0.7826510878 -0.6960611050  0.8276396041 unmatched    
0             -0.6602368957  1.7910444833 -1.6686300825 unmatched    
1              2.7270783236 -0.5867884966  0.6460142392 unmatched    
0             -1.7343228318  1.3789853617 -1.8972176427 unmatched    
0              1.4160786093 -0.8410821661  0.5160579405 unmatched    
0             -0.0297503309  1.4936176880  0.4134248243 unmatched    
0             -0.7848485706  1.3469585067 -0.4935151383 unmatched    
1             -0.1505114748  1.1882138546 -0.8880655448 unmatched    
0             -0.8360272829  1.6336537537 -1.7004471093 unmatched    
0             -0.6757299774  1.6625990609 -0.8279920767 unmatched    
0              0.1007735768  1.2057352884 -0.5458131398 unmatched    
0             -0.9620336384  0.8789747188 -1.2457928022 unmatched    
0              0.8133946981  0.9133099870  0.8622209031 unmatched    
0              2.7331724712  0.0407688465  0.8634990620 unmatched    
0              2.6912714165  0.0168300822  0.4427261098 unmatched    
0              1.4628913651 -0.5728399955  0.7161354565 unmatched    
0             -1.8867371603  1.4343778684 -2.1448355688 unmatched    
0             -0.8990001415  1.1654568878 -1.1514575747 unmatched    
0             -0.6756390200  0.7426134201 -1.1347755723 unmatched    
0             -1.6321170030  1.1000743728 -2.1824398150 unmatched    
0              1.3700844704  0.9531379300 -0.0161785828 unmatched    
0              0.4524453087 -1.0157444295  0.7479930598 unmatched    
0              1.3458291565 -0.1511300157  0.5370156888 unmatched    
0              1.5389014549 -0.6986034552  0.3204844131 unmatched    
0             -0.5103390560  1.1417022335 -0.7521546488 unmatched    
1              0.2156224879 -1.0504473822  0.7130262842 unmatched    
1              0.4898591303 -0.1805100979  0.9499320214 unmatched    
0              0.0979235774  0.1710672265  0.3964841469 unmatched    
1             -0.0610700050 -0.7850420868  0.4369236742 unmatched    
0             -0.9016075877 -1.2029628939  0.2858270331 unmatched    
1              0.0738198593 -0.7249411322  0.5820352855 unmatched    
0              0.5057160417 -0.4454509108  0.3375924685 unmatched    
1              0.1850607925 -1.4231885608  0.7225718995 unmatched    
0              0.7700686437 -0.0938037163  0.4602044255 unmatched    
0              0.9458590309 -0.5545539441  0.2368258700 unmatched    
0             -0.2288561386 -0.6377171005  0.3597624389 unmatched    
0             -1.2261436872  1.4388434288 -2.0881705243 unmatched    
0             -0.2677252791  0.8508413164 -0.6538581431 unmatched    
0             -0.7998565461  1.6979106987 -1.7673323529 unmatched    
0             -0.2556582604 -1.0161027045  0.4120198639 unmatched    
